x, y, z
444, 514, 711

443, 513, 710

443, 513, 710

443, 513, 710

439, 513, 709

439, 513, 709

439, 513, 709

448, 514, 710

448, 514, 710

448, 514, 710

440, 513, 709

440, 513, 709

444, 512, 710

444, 512, 710

444, 512, 710

442, 513, 711

442, 513, 711

442, 513, 711

445, 514, 711

445, 514, 711

445, 513, 710

445, 513, 710

446, 515, 709

446, 515, 709

441, 514, 708

441, 514, 708

447, 513, 709

447, 513, 709

445, 515, 709

445, 515, 709

442, 514, 710

442, 514, 710

446, 514, 710

446, 514, 710

444, 514, 709

444, 514, 709

442, 512, 709

442, 512, 709

445, 514, 710

445, 514, 710

443, 514, 710

443, 514, 710

441, 512, 709

441, 512, 709

445, 512, 710

445, 512, 710

443, 514, 709

443, 514, 709

443, 514, 709

443, 513, 711

443, 513, 711

443, 513, 711

443, 513, 710

443, 513, 710

443, 513, 710

443, 513, 709

443, 513, 709

443, 513, 709

444, 513, 710

444, 513, 710

444, 513, 710

443, 514, 710

443, 514, 710

444, 514, 709

444, 514, 709

445, 513, 710

445, 513, 710

445, 513, 710

441, 512, 708

441, 512, 708

445, 513, 709

445, 513, 709

444, 514, 710

444, 514, 710

442, 513, 710

442, 513, 710

443, 513, 709

443, 513, 709

442, 513, 708

442, 513, 708

442, 512, 709

442, 512, 709

444, 514, 709

444, 514, 709

439, 512, 708

439, 512, 708

444, 513, 709

444, 513, 709

441, 513, 710

441, 513, 710

443, 514, 710

443, 514, 710

442, 512, 710

442, 512, 710

442, 512, 710

443, 512, 709

443, 512, 709

441, 514, 708

441, 514, 708

441, 514, 708

441, 512, 709

441, 512, 709

441, 512, 709

442, 512, 709

442, 512, 709

442, 512, 709

443, 513, 710

443, 513, 710

441, 513, 709

441, 513, 709

441, 513, 709

442, 512, 708

442, 512, 708

441, 514, 709

441, 514, 709

440, 512, 709

440, 512, 709

441, 514, 709

441, 514, 709

441, 512, 709

441, 512, 709

438, 513, 708

438, 513, 708

443, 514, 709

443, 514, 709

441, 513, 709

441, 513, 709

440, 514, 709

440, 514, 709

443, 512, 710

443, 512, 710

443, 514, 710

443, 514, 710

442, 513, 709

442, 513, 709

444, 514, 710

444, 514, 710

444, 514, 710

444, 513, 709

444, 513, 709

443, 514, 709

443, 514, 709

444, 513, 710

444, 513, 710

444, 513, 710

445, 514, 710

445, 514, 710

445, 514, 710

442, 513, 709

442, 513, 709

445, 513, 710

445, 513, 710

445, 513, 710

442, 514, 709

442, 514, 709

442, 514, 709

445, 513, 710

445, 513, 710

442, 513, 709

442, 513, 709

444, 513, 710

444, 513, 710

444, 515, 710

444, 515, 710

444, 514, 710

444, 514, 710

443, 513, 709

443, 513, 709

445, 513, 710

445, 513, 710

443, 513, 710

443, 513, 710

443, 514, 709

443, 514, 709

445, 514, 709

445, 514, 709

444, 513, 709

444, 513, 709

445, 513, 710

445, 513, 710

445, 513, 710

445, 513, 710

444, 514, 709

444, 514, 709

446, 513, 710

446, 513, 710

446, 513, 710

448, 514, 714

448, 514, 714

448, 514, 714

443, 513, 710

443, 513, 710

448, 514, 711

448, 514, 711

448, 514, 711

447, 513, 711

447, 513, 711

447, 513, 711

445, 514, 709

445, 514, 709

447, 515, 710

447, 515, 710

447, 512, 710

447, 512, 710

446, 513, 711

446, 513, 711

448, 515, 711

448, 515, 711

446, 513, 709

446, 513, 709

448, 514, 711

448, 514, 711

447, 515, 711

447, 515, 711

447, 513, 710

447, 513, 710

447, 513, 711

447, 513, 711

448, 515, 711

448, 515, 711

446, 513, 710

446, 513, 710

447, 514, 709

447, 514, 709

447, 514, 710

447, 514, 710

445, 514, 710

445, 514, 710

449, 513, 712

449, 513, 712

449, 513, 712

447, 515, 711

447, 515, 711

447, 515, 711

446, 513, 710

446, 513, 710

446, 513, 710

447, 514, 710

447, 514, 710

447, 514, 710

446, 513, 710

446, 513, 710

446, 513, 710

447, 513, 710

447, 513, 710

447, 514, 711

447, 514, 711

446, 514, 711

446, 514, 711

447, 513, 710

447, 513, 710

448, 514, 712

448, 514, 712

445, 513, 710

445, 513, 710

448, 513, 710

448, 513, 710

445, 513, 711

445, 513, 711

448, 513, 710

448, 513, 710

447, 514, 710

447, 514, 710

446, 514, 710

446, 514, 710

446, 513, 709

446, 513, 709

447, 514, 710

447, 514, 710

447, 513, 710

447, 513, 710

445, 514, 710

445, 514, 710

445, 514, 710

448, 514, 711

448, 514, 711

448, 514, 711

446, 513, 710

446, 513, 710

447, 514, 711

447, 514, 711

447, 514, 711

446, 514, 710

446, 514, 710

446, 514, 710

447, 513, 711

447, 513, 711

447, 514, 710

447, 514, 710

448, 514, 711

448, 514, 711

446, 513, 710

446, 513, 710

447, 513, 710

447, 513, 710

449, 513, 711

449, 513, 711

445, 515, 710

445, 515, 710

449, 514, 712

449, 514, 712

446, 514, 711

446, 514, 711

448, 513, 711

448, 513, 711

446, 515, 709

446, 515, 709

447, 514, 710

447, 514, 710

446, 513, 710

446, 513, 710

448, 514, 711

448, 514, 711

447, 514, 711

447, 514, 711

447, 514, 711

447, 514, 711

447, 514, 711

449, 515, 710

449, 515, 710

449, 514, 710

449, 514, 710

449, 514, 710

447, 514, 710

447, 514, 710

447, 514, 710

448, 514, 710

448, 514, 710

448, 514, 710

447, 514, 711

447, 514, 711

447, 514, 711

448, 514, 710

448, 514, 710

448, 514, 710

445, 513, 709

445, 513, 709

447, 513, 711

447, 513, 711

448, 514, 710

448, 514, 710

446, 514, 709

446, 514, 709

449, 514, 711

449, 514, 711

447, 514, 711

447, 514, 711

449, 513, 711

449, 513, 711

449, 515, 711

449, 515, 711

446, 513, 710

446, 513, 710

448, 514, 710

448, 514, 710

448, 514, 712

448, 514, 712

448, 514, 711

448, 514, 711

447, 514, 710

447, 514, 710

449, 514, 710

449, 514, 710

446, 514, 710

446, 514, 710

450, 514, 711

450, 514, 711

450, 514, 711

445, 514, 710

445, 514, 710

445, 514, 710

449, 513, 711

449, 513, 711

449, 513, 711

446, 515, 711

446, 515, 711

446, 515, 711

448, 514, 711

448, 514, 711

448, 514, 711

447, 513, 710

447, 513, 710

447, 514, 710

447, 514, 710

448, 512, 711

448, 512, 711

449, 513, 711

449, 513, 711

445, 515, 709

445, 515, 709

445, 513, 709

445, 513, 709

447, 513, 710

447, 513, 710

446, 514, 710

446, 514, 710

449, 513, 710

449, 513, 710

444, 514, 709

444, 514, 709

449, 514, 710

449, 514, 710

446, 513, 710

446, 513, 710

448, 514, 710

448, 514, 710

449, 514, 711

449, 514, 711

446, 513, 711

446, 513, 711

446, 513, 711

447, 513, 710

447, 513, 710

447, 514, 711

447, 514, 711

448, 514, 711

448, 514, 711

448, 514, 711

447, 514, 710

447, 514, 710

447, 514, 710

449, 514, 710

449, 514, 710

445, 513, 710

445, 513, 710

448, 515, 710

448, 515, 710

446, 513, 710

446, 513, 710

447, 513, 710

447, 513, 710

448, 514, 711

448, 514, 711

447, 513, 710

447, 513, 710

449, 514, 710

449, 514, 710

447, 514, 710

447, 514, 710

448, 514, 710

448, 514, 710

448, 513, 710

448, 513, 710

449, 515, 711

449, 515, 711

450, 514, 710

450, 514, 710

445, 515, 709

445, 515, 709

448, 513, 710

448, 513, 710

447, 513, 710

447, 513, 710

447, 513, 710

450, 515, 711

450, 515, 711

446, 514, 710

446, 514, 710

446, 514, 710

450, 513, 711

450, 513, 711

450, 513, 711

448, 514, 710

448, 514, 710

448, 514, 710

448, 514, 711

448, 514, 711

449, 513, 710

449, 513, 710

447, 514, 711

447, 514, 711

450, 514, 711

450, 514, 711

447, 514, 710

447, 514, 710

449, 514, 710

449, 514, 710

448, 513, 710

448, 513, 710

450, 514, 711

450, 514, 711

447, 514, 711

447, 514, 711

449, 514, 710

449, 514, 710

449, 515, 712

449, 515, 712

451, 513, 712

451, 513, 712

447, 515, 710

447, 515, 710

445, 514, 709

445, 514, 709

448, 512, 710

448, 512, 710

448, 512, 710

447, 514, 710

447, 514, 710

448, 514, 710

448, 514, 710

449, 514, 711

449, 514, 711

449, 514, 711

449, 513, 710

449, 513, 710

449, 513, 710

448, 514, 710

448, 514, 710

448, 514, 711

448, 514, 711

447, 514, 711

447, 514, 711

447, 514, 711

450, 514, 711

450, 514, 711

449, 514, 711

449, 514, 711

448, 514, 710

448, 514, 710

450, 513, 711

450, 513, 711

448, 515, 711

448, 515, 711

449, 513, 711

449, 513, 711

448, 513, 711

448, 513, 711

448, 514, 711

448, 514, 711

449, 514, 710

449, 514, 710

449, 514, 710

449, 514, 710

448, 515, 710

448, 515, 710

450, 515, 711

450, 515, 711

447, 514, 711

447, 514, 711

449, 514, 710

449, 514, 710

449, 514, 711

449, 514, 711

449, 514, 711

449, 514, 708

449, 514, 708

449, 514, 708

437, 516, 705

437, 516, 705

462, 519, 722

462, 519, 722

493, 526, 696

493, 526, 696

493, 526, 696

456, 516, 701

456, 516, 701

452, 522, 710

452, 522, 710

458, 511, 708

458, 511, 708

461, 517, 712

461, 517, 712

470, 517, 711

470, 517, 711

445, 516, 709

445, 516, 709

450, 515, 711

450, 515, 711

461, 516, 714

461, 516, 714

448, 515, 709

448, 515, 709

456, 514, 713

456, 514, 713

454, 516, 711

454, 516, 711

454, 514, 712

454, 514, 712

455, 514, 711

455, 514, 711

454, 514, 710

454, 514, 710

455, 514, 713

455, 514, 713

452, 514, 710

452, 514, 710

452, 514, 710

456, 514, 711

456, 514, 711

452, 514, 712

452, 514, 712

452, 514, 712

455, 514, 712

455, 514, 712

455, 514, 712

452, 515, 711

452, 515, 711

452, 515, 711

454, 514, 712

454, 514, 712

453, 514, 711

453, 514, 711

453, 514, 711

453, 514, 712

453, 514, 712

452, 514, 711

452, 514, 711

452, 514, 712

452, 514, 712

452, 515, 711

452, 515, 711

451, 514, 710

451, 514, 710

452, 513, 711

452, 513, 711

453, 514, 713

453, 514, 713

451, 515, 712

451, 515, 712

452, 512, 710

452, 512, 710

451, 512, 711

451, 512, 711

452, 514, 711

452, 514, 711

451, 515, 711

451, 515, 711

452, 512, 711

452, 512, 711

452, 512, 711

452, 516, 711

452, 516, 711

455, 512, 712

455, 512, 712

452, 515, 710

452, 515, 710

452, 515, 710

453, 514, 711

453, 514, 711

453, 514, 711

452, 514, 711

452, 514, 711

452, 514, 711

453, 512, 712

453, 512, 712

452, 514, 711

452, 514, 711

452, 514, 711

453, 513, 711

453, 513, 711

452, 514, 711

452, 514, 711

452, 514, 712

452, 514, 712

453, 514, 711

453, 514, 711

453, 513, 711

453, 513, 711

453, 513, 711

453, 513, 711

453, 514, 711

453, 514, 711

453, 514, 713

453, 514, 713

450, 514, 712

450, 514, 712

456, 513, 711

456, 513, 711

453, 514, 711

453, 514, 711

453, 514, 711

453, 514, 711

453, 514, 712

453, 514, 712

453, 514, 712

453, 514, 712

454, 514, 711

454, 514, 711

454, 514, 711

453, 514, 711

453, 514, 711

453, 514, 711

454, 514, 713

454, 514, 713

454, 514, 713

454, 514, 711

454, 514, 711

454, 514, 711

454, 514, 711

454, 514, 711

453, 514, 711

453, 514, 711

453, 514, 711

455, 514, 712

455, 514, 712

453, 515, 711

453, 515, 711

455, 514, 711

455, 514, 711

452, 513, 711

452, 513, 711

455, 515, 712

455, 515, 712

454, 514, 711

454, 514, 711

454, 513, 711

454, 513, 711

454, 514, 712

454, 514, 712

454, 514, 712

454, 514, 712

452, 513, 711

452, 513, 711

453, 514, 712

453, 514, 712

455, 514, 712

455, 514, 712

453, 513, 711

453, 513, 711

454, 514, 712

454, 514, 712

454, 514, 712

454, 514, 712

454, 514, 712

453, 514, 712

453, 514, 712

453, 514, 712

453, 513, 712

453, 513, 712

453, 513, 712

454, 514, 712

454, 514, 712

454, 514, 712

454, 513, 711

454, 513, 711

454, 513, 711

454, 514, 711

454, 514, 711

454, 514, 711

454, 514, 711

455, 514, 712

455, 514, 712

452, 514, 712

452, 514, 712

454, 513, 712

454, 513, 712

454, 514, 712

454, 514, 712

454, 514, 712

454, 514, 712

453, 513, 712

453, 513, 712

454, 515, 712

454, 515, 712

454, 514, 711

454, 514, 711

453, 513, 711

453, 513, 711

453, 514, 711

453, 514, 711

453, 513, 711

453, 513, 711

453, 514, 711

453, 514, 711

453, 515, 712

453, 515, 712

453, 515, 712

454, 513, 712

454, 513, 712

null
452, 514, 711

452, 514, 711

453, 514, 712

453, 514, 712

453, 514, 712

452, 514, 711

452, 514, 711

452, 514, 711

454, 514, 711

454, 514, 711

454, 514, 711

452, 514, 711

452, 514, 711

453, 514, 712

453, 514, 712

453, 514, 712

453, 514, 712

453, 514, 711

453, 514, 711

452, 513, 712

452, 513, 712

454, 514, 711

454, 514, 711

453, 512, 712

453, 512, 712

455, 514, 712

455, 514, 712

453, 513, 711

453, 513, 711

453, 513, 710

453, 513, 710

454, 516, 711

454, 516, 711

454, 514, 713

454, 514, 713

454, 513, 713

454, 513, 713

454, 514, 712

454, 514, 712

456, 514, 711

456, 514, 711

456, 514, 711

457, 515, 711

457, 515, 711

456, 515, 711

456, 515, 711

456, 515, 711

456, 516, 712

456, 516, 712

456, 516, 712

456, 514, 713

456, 514, 713

457, 515, 712

457, 515, 712

454, 515, 712

454, 515, 712

455, 513, 712

455, 513, 712

455, 513, 712

456, 514, 711

456, 514, 711

455, 518, 710

455, 518, 710

458, 515, 711

458, 515, 711

457, 516, 712

457, 516, 712

455, 515, 711

455, 515, 711

459, 517, 712

459, 517, 712

460, 517, 711

460, 517, 711

464, 519, 716

464, 519, 716

456, 517, 715

456, 517, 715

456, 518, 710

456, 518, 710

460, 518, 710

460, 518, 710

440, 515, 707

440, 515, 707

441, 507, 722

441, 507, 722

440, 513, 713

440, 513, 713

441, 478, 689

441, 478, 689

441, 478, 689

467, 489, 708

467, 489, 708

467, 489, 708

470, 486, 710

470, 486, 710

470, 486, 710

467, 473, 698

467, 473, 698

461, 484, 716

461, 484, 716

461, 484, 716

454, 480, 703

454, 480, 703

460, 488, 714

460, 488, 714

464, 485, 706

464, 485, 706

464, 485, 706

467, 488, 706

467, 488, 706

473, 499, 717

473, 499, 717

449, 500, 717

449, 500, 717

435, 503, 707

435, 503, 707

456, 503, 713

456, 503, 713

453, 506, 711

453, 506, 711

445, 506, 709

445, 506, 709

452, 506, 714

452, 506, 714

449, 507, 711

449, 507, 711

453, 509, 711

453, 509, 711

448, 508, 710

448, 508, 710

455, 507, 713

455, 507, 713

447, 508, 709

447, 508, 709

447, 508, 709

456, 509, 714

456, 509, 714

456, 509, 713

456, 509, 713

456, 509, 713

446, 510, 709

446, 510, 709

446, 510, 709

457, 509, 712

457, 509, 712

457, 509, 712

452, 510, 712

452, 510, 712

454, 510, 712

454, 510, 712

454, 510, 712

455, 508, 711

455, 508, 711

455, 512, 712

455, 512, 712

455, 511, 711

455, 511, 711

455, 510, 712

455, 510, 712

459, 512, 714

459, 512, 714

454, 511, 710

454, 511, 710

458, 511, 713

458, 511, 713

455, 509, 711

455, 509, 711

455, 514, 714

455, 514, 714

460, 509, 713

460, 509, 713

456, 513, 711

456, 513, 711

460, 511, 713

460, 511, 713

455, 512, 712

455, 512, 712

455, 512, 712

453, 512, 712

453, 512, 712

459, 512, 713

459, 512, 713

459, 512, 713

455, 508, 711

455, 508, 711

455, 508, 711

454, 511, 712

454, 511, 712

454, 511, 712

465, 513, 714

465, 513, 714

455, 511, 711

455, 511, 711

465, 513, 712

465, 513, 712

465, 513, 712

461, 513, 713

461, 513, 713

468, 515, 714

468, 515, 714

467, 512, 713

467, 512, 713

461, 516, 713

461, 516, 713

473, 514, 715

473, 514, 715

460, 517, 711

460, 517, 711

474, 512, 715

474, 512, 715

464, 517, 713

464, 517, 713

470, 511, 715

470, 511, 715

459, 511, 712

459, 511, 712

462, 521, 713

462, 521, 713

461, 512, 714

461, 512, 714

459, 510, 714

459, 510, 714

455, 513, 710

455, 513, 710

455, 512, 711

455, 512, 711

455, 512, 711

453, 511, 710

453, 511, 710

453, 511, 710

457, 510, 712

457, 510, 712

457, 510, 712

456, 513, 714

456, 513, 714

457, 513, 713

457, 513, 713

457, 513, 713

458, 510, 711

458, 510, 711

455, 516, 712

455, 516, 712

458, 511, 711

458, 511, 711

457, 511, 712

457, 511, 712

455, 510, 711

455, 510, 711

455, 513, 711

455, 513, 711

454, 509, 712

454, 509, 712

454, 512, 713

454, 512, 713

454, 512, 713

454, 512, 713

444, 512, 710

444, 512, 710

448, 505, 709

448, 505, 709

458, 510, 715

458, 510, 715

461, 510, 710

461, 510, 710

484, 508, 738

484, 508, 738

467, 495, 728

467, 495, 728

558, 484, 810

558, 484, 810

558, 484, 810

441, 487, 781

441, 487, 781

449, 476, 786

449, 476, 786

454, 458, 734

454, 458, 734

454, 458, 734

471, 410, 735

471, 410, 735

471, 410, 735

461, 364, 729

461, 364, 729

503, 372, 726

503, 372, 726

482, 358, 667

482, 358, 667

509, 385, 630

509, 385, 630

527, 409, 555

527, 409, 555

557, 407, 528

557, 407, 528

619, 418, 532

619, 418, 532

662, 408, 540

662, 408, 540

699, 402, 540

699, 402, 540

715, 420, 524

715, 420, 524

719, 439, 532

719, 439, 532

747, 453, 573

747, 453, 573

724, 447, 580

724, 447, 580

678, 420, 544

678, 420, 544

699, 419, 569

699, 419, 569

699, 419, 569

718, 417, 583

718, 417, 583

718, 417, 583

715, 421, 575

715, 421, 575

698, 407, 574

698, 407, 574

698, 407, 574

700, 411, 566

700, 411, 566

700, 411, 566

705, 414, 580

705, 414, 580

693, 403, 559

693, 403, 559

705, 397, 578

705, 397, 578

705, 397, 578

697, 406, 567

697, 406, 567

703, 394, 589

703, 394, 589

670, 392, 572

670, 392, 572

693, 391, 579

693, 391, 579

692, 405, 576

692, 405, 576

686, 407, 579

686, 407, 579

690, 440, 601

690, 440, 601

715, 475, 615

715, 475, 615

722, 449, 553

722, 449, 553

652, 436, 506

652, 436, 506

587, 455, 467

587, 455, 467

547, 490, 497

547, 490, 497

490, 488, 650

490, 488, 650

540, 555, 727

540, 555, 727

338, 594, 796

338, 594, 796

338, 594, 796

381, 593, 829

381, 593, 829

381, 593, 829

531, 657, 879

531, 657, 879

531, 657, 879

590, 698, 949

590, 698, 949

590, 698, 949

567, 614, 682

567, 614, 682

567, 614, 682

413, 548, 717

413, 548, 717

467, 532, 731

467, 532, 731

556, 444, 695

556, 444, 695

603, 496, 688

603, 496, 688

584, 477, 724

584, 477, 724

511, 487, 698

511, 487, 698

520, 539, 704

520, 539, 704

604, 553, 697

604, 553, 697

657, 553, 690

657, 553, 690

581, 567, 708

581, 567, 708

548, 592, 766

548, 592, 766

517, 554, 722

517, 554, 722

467, 584, 718

467, 584, 718

466, 586, 730

466, 586, 730

507, 568, 643

507, 568, 643

523, 581, 634

523, 581, 634

523, 581, 634

526, 547, 690

526, 547, 690

526, 547, 690

555, 564, 687

555, 564, 687

613, 571, 811

613, 571, 811

613, 571, 811

531, 543, 743

531, 543, 743

531, 543, 743

400, 523, 669

400, 523, 669

470, 531, 739

470, 531, 739

612, 508, 749

612, 508, 749

457, 503, 676

457, 503, 676

423, 511, 711

423, 511, 711

505, 519, 723

505, 519, 723

521, 519, 716

521, 519, 716

461, 509, 714

461, 509, 714

435, 497, 683

435, 497, 683

416, 500, 720

416, 500, 720

535, 505, 715

535, 505, 715

456, 521, 714

456, 521, 714

481, 504, 741

481, 504, 741

470, 483, 728

470, 483, 728

447, 502, 612

447, 502, 612

447, 502, 612

434, 483, 739

434, 483, 739

427, 481, 694

427, 481, 694

427, 481, 694

469, 490, 710

469, 490, 710

469, 490, 710

459, 491, 708

459, 491, 708

459, 491, 708

450, 483, 707

450, 483, 707

439, 491, 709

439, 491, 709

460, 490, 713

460, 490, 713

460, 490, 713

442, 484, 708

442, 484, 708

446, 490, 706

446, 490, 706

460, 488, 707

460, 488, 707

438, 489, 718

438, 489, 718

437, 493, 708

437, 493, 708

448, 488, 708

448, 488, 708

446, 504, 727

446, 504, 727

440, 481, 712

440, 481, 712

449, 478, 702

449, 478, 702

424, 489, 701

424, 489, 701

417, 478, 705

417, 478, 705

465, 476, 712

465, 476, 712

433, 484, 702

433, 484, 702

433, 484, 702

426, 485, 702

426, 485, 702

437, 479, 710

437, 479, 710

437, 479, 710

430, 485, 704

430, 485, 704

430, 485, 704

435, 482, 708

435, 482, 708

435, 482, 708

441, 487, 712

441, 487, 712

431, 478, 702

431, 478, 702

433, 492, 708

433, 492, 708

432, 484, 705

432, 484, 705

438, 481, 704

438, 481, 704

435, 489, 707

435, 489, 707

444, 490, 707

444, 490, 707

437, 488, 707

437, 488, 707

438, 491, 710

438, 491, 710

442, 490, 708

442, 490, 708

448, 490, 707

448, 490, 707

448, 497, 713

448, 497, 713

444, 495, 708

444, 495, 708

449, 493, 710

449, 493, 710

448, 491, 710

448, 491, 710

448, 491, 710

446, 498, 711

446, 498, 711

446, 498, 711

456, 494, 710

456, 494, 710

447, 495, 710

447, 495, 710

447, 495, 710

447, 495, 709

447, 495, 709

447, 495, 709

451, 498, 711

451, 498, 711

450, 495, 711

450, 495, 711

448, 497, 710

448, 497, 710

448, 497, 710

452, 495, 712

452, 495, 712

448, 494, 709

448, 494, 709

454, 495, 711

454, 495, 711

453, 495, 710

453, 495, 710

450, 494, 710

450, 494, 710

450, 494, 710

450, 494, 710

450, 494, 710

450, 494, 710

449, 494, 710

449, 494, 710

450, 494, 710

450, 494, 710

451, 495, 710

451, 495, 710

450, 495, 710

450, 495, 710

449, 494, 710

449, 494, 710

452, 494, 710

452, 494, 710

452, 494, 710

450, 494, 710

450, 494, 710

452, 496, 709

452, 496, 709

452, 496, 709

444, 494, 713

444, 494, 713

444, 494, 713

455, 493, 710

455, 493, 710

453, 496, 709

453, 496, 709

453, 496, 709

446, 495, 710

446, 495, 710

446, 495, 710

450, 495, 712

450, 495, 712

450, 492, 710

450, 492, 710

450, 496, 710

450, 496, 710

453, 493, 711

453, 493, 711

448, 494, 710

448, 494, 710

452, 495, 710

452, 495, 710

449, 494, 710

449, 494, 710

449, 495, 711

449, 495, 711

452, 494, 712

452, 494, 712

449, 494, 710

449, 494, 710

452, 495, 710

452, 495, 710

452, 495, 711

452, 495, 711

450, 495, 710

450, 495, 710

450, 495, 710

449, 495, 710

449, 495, 710

452, 495, 711

452, 495, 711

450, 495, 710

450, 495, 710

450, 495, 710

452, 496, 710

452, 496, 710

452, 496, 710

450, 494, 711

450, 494, 711

450, 494, 711

454, 495, 709

454, 495, 709

454, 495, 709

448, 497, 713

448, 497, 713

448, 497, 713

447, 496, 711

447, 496, 711

453, 497, 709

453, 497, 709

462, 496, 711

462, 496, 711

443, 498, 711

443, 498, 711

443, 493, 708

443, 493, 708

459, 502, 712

459, 502, 712

445, 497, 711

445, 497, 711

447, 498, 710

447, 498, 710

455, 497, 711

455, 497, 711

444, 498, 712

444, 498, 712

451, 497, 707

451, 497, 707

438, 494, 712

438, 494, 712

458, 498, 708

458, 498, 708

448, 495, 711

448, 495, 711

445, 497, 709

445, 497, 709

451, 497, 709

451, 497, 709

451, 497, 709

451, 496, 710

451, 496, 710

450, 497, 710

450, 497, 710

450, 497, 710

446, 502, 713

446, 502, 713

446, 502, 713

454, 498, 708

454, 498, 708

454, 498, 708

452, 499, 711

452, 499, 711

458, 503, 711

458, 503, 711

458, 503, 711

449, 495, 712

449, 495, 712

452, 505, 710

452, 505, 710

455, 496, 711

455, 496, 711

449, 505, 713

449, 505, 713

449, 494, 708

449, 494, 708

461, 494, 708

461, 494, 708

439, 503, 708

439, 503, 708

471, 504, 714

471, 504, 714

456, 498, 712

456, 498, 712

447, 499, 713

447, 499, 713

459, 508, 710

459, 508, 710

457, 499, 714

457, 499, 714

448, 500, 711

448, 500, 711

456, 502, 712

456, 502, 712

456, 498, 711

456, 498, 711

456, 498, 711

449, 502, 709

449, 502, 709

449, 502, 709

459, 500, 712

459, 500, 712

459, 500, 712

453, 498, 710

453, 498, 710

453, 502, 712

453, 502, 712

453, 502, 712

456, 500, 712

456, 500, 712

456, 500, 712

446, 497, 711

446, 497, 711

457, 502, 712

457, 502, 712

453, 499, 711

453, 499, 711

453, 500, 710

453, 500, 710

454, 497, 712

454, 497, 712

453, 500, 710

453, 500, 710

455, 500, 712

455, 500, 712

454, 499, 711

454, 499, 711

455, 499, 710

455, 499, 710

453, 498, 711

453, 498, 711

453, 499, 711

453, 499, 711

454, 499, 712

454, 499, 712

454, 499, 712

453, 499, 711

453, 499, 711

453, 498, 711

453, 498, 711

453, 500, 711

453, 500, 711

453, 500, 711

452, 498, 711

452, 498, 711

452, 498, 711

455, 500, 710

455, 500, 710

455, 500, 710

455, 499, 711

455, 499, 711

455, 499, 711

448, 498, 714

448, 498, 714

448, 498, 714

456, 496, 711

456, 496, 711

457, 502, 709

457, 502, 709

450, 500, 711

